,Time,Average Demand,Peak,Off Peak
13,2020-07-10 13:00:00,1527.5,1527.5,0.0
13,2020-06-13 13:00:00,948.5,0.0,948.5
13,2020-07-13 13:00:00,1451.5,1451.5,0.0
13,2020-03-23 13:00:00,1459.5,1459.5,0.0
13,2020-09-01 13:00:00,2297.5,2297.5,0.0
13,2020-06-08 13:00:00,1338.0,1338.0,0.0
13,2020-10-01 13:00:00,2618.0,2618.0,0.0
13,2020-07-17 13:00:00,1512.0,1512.0,0.0
13,2020-07-31 13:00:00,1536.5,1536.5,0.0
13,2020-10-02 13:00:00,2477.5,2477.5,0.0
13,2020-06-07 13:00:00,1238.5,0.0,1238.5
13,2020-10-03 13:00:00,2181.5,0.0,2181.5
13,2020-07-30 13:00:00,1685.5,1685.5,0.0
13,2020-10-04 13:00:00,2224.0,0.0,2224.0
13,2020-07-29 13:00:00,1728.0,1728.0,0.0
13,2020-07-18 13:00:00,1150.0,0.0,1150.0
13,2020-06-06 13:00:00,1195.0,0.0,1195.0
13,2020-10-05 13:00:00,2658.0,2658.0,0.0
13,2020-07-28 13:00:00,1954.5,1954.5,0.0
13,2020-03-31 13:00:00,1236.0,1236.0,0.0
13,2020-03-30 13:00:00,1243.5,1243.5,0.0
13,2020-09-02 13:00:00,2348.0,2348.0,0.0
13,2020-06-09 13:00:00,1202.5,1202.5,0.0
13,2020-09-07 13:00:00,2323.0,2323.0,0.0
13,2020-03-24 13:00:00,1484.0,1484.0,0.0
13,2020-06-12 13:00:00,1125.5,1125.5,0.0
13,2020-09-06 13:00:00,2015.0,0.0,2015.0
13,2020-03-25 13:00:00,1448.5,1448.5,0.0
13,2020-07-14 13:00:00,1440.5,1440.5,0.0
13,2020-09-05 13:00:00,2048.0,0.0,2048.0
13,2020-09-18 13:00:00,2341.0,2341.0,0.0
13,2020-06-11 13:00:00,1338.0,1338.0,0.0
13,2020-06-10 13:00:00,1218.0,1218.0,0.0
13,2020-09-04 13:00:00,2308.0,2308.0,0.0
13,2020-03-28 13:00:00,1132.5,0.0,1132.5
13,2020-07-15 13:00:00,1554.0,1554.0,0.0
13,2020-09-03 13:00:00,2397.0,2397.0,0.0
13,2020-03-29 13:00:00,1161.0,0.0,1161.0
13,2020-07-16 13:00:00,1596.5,1596.5,0.0
13,2020-03-27 13:00:00,1313.5,1313.5,0.0
13,2020-03-08 14:00:00,2260.0,0.0,2260.0
13,2020-03-07 13:00:00,2308.0,0.0,2308.0
13,2020-06-21 13:00:00,992.0,0.0,992.0
13,2020-11-09 13:00:00,2545.5,2545.5,0.0
13,2020-01-18 13:00:00,2214.5,0.0,2214.5
13,2020-01-03 13:00:00,2149.5,2149.5,0.0
13,2020-11-01 13:00:00,2078.0,0.0,2078.0
13,2020-01-19 13:00:00,2051.5,0.0,2051.5
13,2020-11-10 13:00:00,2697.0,2697.0,0.0
13,2020-01-20 13:00:00,2414.5,2414.5,0.0
13,2020-01-02 13:00:00,1951.0,1951.0,0.0
13,2020-01-21 13:00:00,2501.5,2501.5,0.0
13,2020-06-30 13:00:00,1180.0,1180.0,0.0
13,2020-01-01 13:00:00,1280.5,1280.5,0.0
13,2020-01-22 13:00:00,2513.5,2513.5,0.0
13,2020-06-29 13:00:00,1232.5,1232.5,0.0
13,2020-09-30 13:00:00,2776.0,2776.0,0.0
13,2020-07-01 13:00:00,1210.0,1210.0,0.0
13,2020-01-04 13:00:00,1747.0,0.0,1747.0
13,2020-11-02 13:00:00,2306.0,2306.0,0.0
13,2020-01-17 13:00:00,2553.5,2553.5,0.0
13,2020-11-08 13:00:00,2334.0,0.0,2334.0
13,2020-01-10 13:00:00,2992.0,2992.0,0.0
13,2020-01-09 13:00:00,3098.5,3098.5,0.0
13,2020-01-11 13:00:00,2318.5,0.0,2318.5
13,2020-01-08 13:00:00,2488.0,2488.0,0.0
13,2020-11-05 13:00:00,2592.0,2592.0,0.0
13,2020-01-12 13:00:00,2027.0,0.0,2027.0
13,2020-01-13 13:00:00,2772.0,2772.0,0.0
13,2020-01-23 13:00:00,2479.5,2479.5,0.0
13,2020-11-07 13:00:00,2286.0,0.0,2286.0
13,2020-11-04 13:00:00,2279.5,2279.5,0.0
13,2020-01-14 13:00:00,2574.5,2574.5,0.0
13,2020-01-06 13:00:00,2379.5,2379.5,0.0
13,2020-11-03 13:00:00,2301.5,2301.5,0.0
13,2020-01-15 13:00:00,2525.0,2525.0,0.0
13,2020-01-05 13:00:00,1671.5,0.0,1671.5
13,2020-01-16 13:00:00,2483.5,2483.5,0.0
13,2020-01-07 13:00:00,2323.0,2323.0,0.0
13,2020-06-05 13:00:00,1161.0,1161.0,0.0
13,2020-09-29 13:00:00,3280.0,3280.0,0.0
13,2020-07-02 13:00:00,1257.5,1257.5,0.0
13,2020-09-23 13:00:00,2653.0,2653.0,0.0
13,2020-07-05 13:00:00,1154.0,0.0,1154.0
13,2020-03-02 13:00:00,2487.5,2487.5,0.0
13,2020-09-22 13:00:00,2567.5,2567.5,0.0
13,2020-06-23 13:00:00,1243.0,1243.0,0.0
13,2020-03-03 13:00:00,2567.5,2567.5,0.0
13,2020-09-21 13:00:00,2330.5,2330.5,0.0
13,2020-03-04 13:00:00,2557.0,2557.0,0.0
13,2020-07-06 13:00:00,1494.5,1494.5,0.0
13,2020-03-05 13:00:00,2527.0,2527.0,0.0
13,2020-06-22 13:00:00,1246.5,1246.5,0.0
13,2020-09-20 13:00:00,2007.5,0.0,2007.5
13,2020-03-06 13:00:00,2560.5,2560.5,0.0
13,2020-07-07 13:00:00,1324.0,1324.0,0.0
13,2020-09-19 13:00:00,1979.0,0.0,1979.0
13,2020-03-01 13:00:00,2045.5,0.0,2045.5
13,2020-06-24 13:00:00,1307.0,1307.0,0.0
13,2020-09-24 13:00:00,2620.0,2620.0,0.0
13,2020-01-31 13:00:00,2418.0,2418.0,0.0
13,2020-06-28 13:00:00,892.0,0.0,892.0
13,2020-01-25 13:00:00,2048.0,0.0,2048.0
13,2020-09-28 13:00:00,3193.0,3193.0,0.0
13,2020-01-26 13:00:00,2016.5,0.0,2016.5
13,2020-06-27 13:00:00,924.0,0.0,924.0
13,2020-01-27 13:00:00,2492.0,2492.0,0.0
13,2020-09-27 13:00:00,2630.5,0.0,2630.5
13,2020-01-24 13:00:00,2415.0,2415.0,0.0
13,2020-07-03 13:00:00,1282.0,1282.0,0.0
13,2020-01-28 13:00:00,2532.5,2532.5,0.0
13,2020-06-26 13:00:00,1213.5,1213.5,0.0
13,2020-01-29 13:00:00,2592.0,2592.0,0.0
13,2020-09-25 13:00:00,2656.0,2656.0,0.0
13,2020-01-30 13:00:00,2550.0,2550.0,0.0
13,2020-07-04 13:00:00,1192.0,0.0,1192.0
13,2020-06-25 13:00:00,1129.5,1129.5,0.0
13,2020-09-26 13:00:00,2528.5,0.0,2528.5
13,2020-10-06 13:00:00,2740.0,2740.0,0.0
13,2020-11-06 13:00:00,2574.5,2574.5,0.0
13,2020-10-11 13:00:00,2174.0,0.0,2174.0
13,2020-06-02 13:00:00,1285.5,1285.5,0.0
13,2020-07-20 13:00:00,1600.5,1600.5,0.0
13,2020-07-27 13:00:00,2093.5,2093.5,0.0
13,2020-07-25 13:00:00,1392.0,0.0,1392.0
13,2020-07-24 13:00:00,1787.5,1787.5,0.0
13,2020-06-03 13:00:00,1303.5,1303.5,0.0
13,2020-07-19 13:00:00,1200.0,0.0,1200.0
13,2020-10-14 13:00:00,2779.0,2779.0,0.0
13,2020-10-07 13:00:00,2526.5,2526.5,0.0
13,2020-10-13 13:00:00,2365.5,2365.5,0.0
13,2020-06-01 13:00:00,1098.0,1098.0,0.0
13,2020-06-04 13:00:00,1209.0,1209.0,0.0
13,2020-10-09 13:00:00,2455.0,2455.0,0.0
13,2020-07-21 13:00:00,1634.0,1634.0,0.0
13,2020-10-12 13:00:00,2447.0,2447.0,0.0
13,2020-07-26 13:00:00,1455.5,0.0,1455.5
13,2020-10-08 13:00:00,2358.5,2358.5,0.0
13,2020-07-23 13:00:00,1947.5,1947.5,0.0
13,2020-07-22 13:00:00,1628.0,1628.0,0.0
13,2020-10-10 13:00:00,2433.5,0.0,2433.5
14,2020-03-26 14:00:00,1352.5,1352.5,0.0
14,2020-12-17 14:00:00,1463.0,1463.0,0.0
14,2020-03-10 14:00:00,2656.5,2656.5,0.0
14,2020-06-17 14:00:00,1250.0,1250.0,0.0
14,2020-12-26 14:00:00,968.0,0.0,968.0
14,2020-01-25 14:00:00,2212.5,0.0,2212.5
14,2020-12-23 14:00:00,1233.0,1233.0,0.0
14,2020-12-07 14:00:00,1522.5,1522.5,0.0
14,2020-06-22 14:00:00,1264.5,1264.5,0.0
14,2020-06-04 14:00:00,1239.0,1239.0,0.0
14,2020-03-24 14:00:00,1448.0,1448.0,0.0
14,2020-03-06 14:00:00,2553.5,2553.5,0.0
14,2020-03-05 14:00:00,2588.5,2588.5,0.0
14,2020-02-08 14:00:00,2095.5,0.0,2095.5
14,2020-10-12 14:00:00,2379.5,2379.5,0.0
14,2020-09-28 14:00:00,3247.0,3247.0,0.0
14,2020-06-02 14:00:00,1220.5,1220.5,0.0
14,2020-05-28 14:00:00,1313.5,1313.5,0.0
14,2020-06-10 14:00:00,1138.5,1138.5,0.0
14,2020-09-27 14:00:00,2641.5,0.0,2641.5
14,2020-12-22 14:00:00,1278.5,1278.5,0.0
14,2020-05-25 14:00:00,1087.5,1087.5,0.0
14,2020-02-20 14:00:00,2616.5,2616.5,0.0
14,2020-01-01 14:00:00,1158.0,1158.0,0.0
14,2020-03-15 14:00:00,1403.5,0.0,1403.5
14,2020-06-27 14:00:00,921.0,0.0,921.0
14,2020-03-23 14:00:00,1463.0,1463.0,0.0
14,2020-07-06 14:00:00,1472.5,1472.5,0.0
14,2020-01-26 14:00:00,2127.5,0.0,2127.5
14,2020-09-07 14:00:00,2297.0,2297.0,0.0
14,2020-04-11 14:00:00,986.5,0.0,986.5
14,2020-10-09 14:00:00,2455.5,2455.5,0.0
14,2020-07-02 14:00:00,1247.0,1247.0,0.0
14,2020-04-30 14:00:00,1221.5,1221.5,0.0
14,2020-06-12 14:00:00,1256.0,1256.0,0.0
14,2020-03-27 14:00:00,1331.0,1331.0,0.0
14,2020-10-19 14:00:00,2602.5,2602.5,0.0
14,2020-09-14 14:00:00,2399.0,2399.0,0.0
14,2020-05-02 14:00:00,1094.0,0.0,1094.0
14,2020-04-20 14:00:00,1080.0,1080.0,0.0
14,2020-01-23 14:00:00,2337.0,2337.0,0.0
14,2020-05-29 14:00:00,1348.5,1348.5,0.0
14,2020-12-14 14:00:00,1459.5,1459.5,0.0
14,2020-07-01 14:00:00,1331.5,1331.5,0.0
14,2020-07-23 14:00:00,1796.0,1796.0,0.0
14,2020-06-11 14:00:00,1328.0,1328.0,0.0
14,2020-09-05 14:00:00,2063.0,0.0,2063.0
14,2020-06-29 14:00:00,1159.0,1159.0,0.0
14,2020-12-25 14:00:00,1218.5,1218.5,0.0
14,2020-03-14 14:00:00,1533.0,0.0,1533.0
14,2020-10-29 14:00:00,2627.5,2627.5,0.0
14,2020-09-30 14:00:00,2704.0,2704.0,0.0
14,2020-02-07 14:00:00,1977.0,1977.0,0.0
14,2020-02-21 14:00:00,2542.0,2542.0,0.0
14,2020-02-13 14:00:00,2494.5,2494.5,0.0
14,2020-07-14 14:00:00,1407.5,1407.5,0.0
14,2020-04-12 14:00:00,1104.5,0.0,1104.5
14,2020-09-06 14:00:00,2036.5,0.0,2036.5
14,2020-06-28 14:00:00,924.0,0.0,924.0
14,2020-04-13 14:00:00,1324.0,1324.0,0.0
14,2020-05-19 14:00:00,964.0,964.0,0.0
14,2020-05-01 14:00:00,1215.0,1215.0,0.0
14,2020-01-22 14:00:00,2495.5,2495.5,0.0
14,2020-04-25 14:00:00,1076.5,0.0,1076.5
14,2020-07-13 14:00:00,1360.5,1360.5,0.0
14,2020-10-30 14:00:00,2312.5,2312.5,0.0
14,2020-12-24 14:00:00,1169.0,1169.0,0.0
14,2020-09-20 14:00:00,2036.5,0.0,2036.5
14,2020-09-29 14:00:00,3314.5,3314.5,0.0
14,2020-03-25 14:00:00,1515.5,1515.5,0.0
14,2020-09-13 14:00:00,2174.5,0.0,2174.5
14,2020-10-17 14:00:00,2234.5,0.0,2234.5
14,2020-05-09 14:00:00,906.0,0.0,906.0
14,2020-01-24 14:00:00,2348.0,2348.0,0.0
14,2020-07-21 14:00:00,1576.5,1576.5,0.0
14,2020-12-15 14:00:00,1400.0,1400.0,0.0
14,2020-12-04 14:00:00,1526.0,1526.0,0.0
14,2020-12-18 14:00:00,1526.0,1526.0,0.0
14,2020-06-23 14:00:00,1240.0,1240.0,0.0
14,2020-04-26 14:00:00,1087.0,0.0,1087.0
14,2020-04-17 14:00:00,1094.0,1094.0,0.0
14,2020-07-24 14:00:00,1674.0,1674.0,0.0
14,2020-09-24 14:00:00,2667.0,2667.0,0.0
14,2020-07-25 14:00:00,1403.5,0.0,1403.5
14,2020-06-24 14:00:00,1296.5,1296.5,0.0
14,2020-09-12 14:00:00,2188.0,0.0,2188.0
14,2020-01-31 14:00:00,2368.5,2368.5,0.0
14,2020-02-12 14:00:00,2487.5,2487.5,0.0
14,2020-06-25 14:00:00,1150.5,1150.5,0.0
14,2020-09-10 14:00:00,2953.5,2953.5,0.0
14,2020-03-16 14:00:00,1844.0,1844.0,0.0
14,2020-02-27 14:00:00,2585.5,2585.5,0.0
14,2020-07-12 14:00:00,1097.5,0.0,1097.5
14,2020-12-19 14:00:00,1313.5,0.0,1313.5
14,2020-03-19 14:00:00,1647.0,1647.0,0.0
14,2020-04-28 14:00:00,1140.0,1140.0,0.0
14,2020-04-27 14:00:00,1087.0,1087.0,0.0
14,2020-07-26 14:00:00,1487.5,0.0,1487.5
14,2020-03-02 14:00:00,2436.0,2436.0,0.0
14,2020-07-05 14:00:00,1147.0,0.0,1147.0
14,2020-12-05 14:00:00,1278.5,0.0,1278.5
14,2020-03-17 14:00:00,1930.0,1930.0,0.0
14,2020-10-11 14:00:00,2156.5,0.0,2156.5
14,2020-05-26 14:00:00,1162.0,1162.0,0.0
14,2020-09-11 14:00:00,2294.0,2294.0,0.0
14,2020-09-23 14:00:00,2674.0,2674.0,0.0
14,2020-07-11 14:00:00,1176.5,0.0,1176.5
14,2020-05-21 14:00:00,1188.0,1188.0,0.0
14,2020-02-28 14:00:00,2412.5,2412.5,0.0
14,2020-06-15 14:00:00,1111.5,1111.5,0.0
14,2020-04-18 14:00:00,1024.0,0.0,1024.0
14,2020-03-18 14:00:00,1746.0,1746.0,0.0
14,2020-06-16 14:00:00,1224.5,1224.5,0.0
14,2020-03-01 14:00:00,1927.0,0.0,1927.0
14,2020-02-18 14:00:00,2535.0,2535.0,0.0
14,2020-02-11 14:00:00,2550.0,2550.0,0.0
14,2020-09-22 14:00:00,2436.0,2436.0,0.0
14,2020-04-14 14:00:00,1168.0,1168.0,0.0
14,2020-07-04 14:00:00,1150.5,0.0,1150.5
14,2020-04-16 14:00:00,1104.5,1104.5,0.0
14,2020-03-21 14:00:00,1073.0,0.0,1073.0
14,2020-04-15 14:00:00,1116.0,1116.0,0.0
14,2020-09-26 14:00:00,2514.0,0.0,2514.0
14,2020-09-08 14:00:00,2769.5,2769.5,0.0
14,2020-12-21 14:00:00,1419.5,1419.5,0.0
14,2020-04-29 14:00:00,1282.0,1282.0,0.0
14,2020-07-10 14:00:00,1451.0,1451.0,0.0
14,2020-10-18 14:00:00,2177.5,0.0,2177.5
14,2020-01-28 14:00:00,2528.5,2528.5,0.0
14,2020-03-22 14:00:00,1069.5,0.0,1069.5
14,2020-06-13 14:00:00,945.0,0.0,945.0
14,2020-10-08 14:00:00,2375.0,2375.0,0.0
14,2020-07-03 14:00:00,1264.5,1264.5,0.0
14,2020-10-16 14:00:00,2511.0,2511.0,0.0
14,2020-05-22 14:00:00,1101.0,1101.0,0.0
14,2020-01-27 14:00:00,2498.5,2498.5,0.0
14,2020-07-07 14:00:00,1264.5,1264.5,0.0
14,2020-12-01 14:00:00,1613.0,1613.0,0.0
14,2020-02-09 14:00:00,2058.0,0.0,2058.0
14,2020-12-16 14:00:00,1533.0,1533.0,0.0
14,2020-02-17 14:00:00,2564.0,2564.0,0.0
14,2020-04-19 14:00:00,1101.0,0.0,1101.0
14,2020-12-03 14:00:00,1557.5,1557.5,0.0
14,2020-01-30 14:00:00,2502.5,2502.5,0.0
14,2020-06-14 14:00:00,1087.0,0.0,1087.0
14,2020-05-11 14:00:00,1020.5,1020.5,0.0
14,2020-03-03 14:00:00,2606.0,2606.0,0.0
14,2020-03-20 14:00:00,1724.5,1724.5,0.0
14,2020-02-10 14:00:00,2347.0,2347.0,0.0
14,2020-12-06 14:00:00,1196.0,0.0,1196.0
14,2020-12-02 14:00:00,1515.5,1515.5,0.0
14,2020-09-25 14:00:00,2758.5,2758.5,0.0
14,2020-01-29 14:00:00,2535.5,2535.5,0.0
14,2020-12-20 14:00:00,1236.5,0.0,1236.5
14,2020-09-09 14:00:00,3055.5,3055.5,0.0
14,2020-09-21 14:00:00,2462.0,2462.0,0.0
14,2020-05-27 14:00:00,1306.5,1306.5,0.0
14,2020-03-04 14:00:00,2506.5,2506.5,0.0
14,2020-06-26 14:00:00,1176.5,1176.5,0.0
14,2020-05-20 14:00:00,1062.5,1062.5,0.0
14,2020-02-19 14:00:00,2543.0,2543.0,0.0
14,2020-09-04 14:00:00,2337.5,2337.5,0.0
14,2020-10-31 14:00:00,2084.5,0.0,2084.5
14,2020-06-30 14:00:00,1220.5,1220.5,0.0
14,2020-01-15 14:00:00,2602.0,2602.0,0.0
14,2020-05-24 14:00:00,987.5,0.0,987.5
14,2020-10-24 14:00:00,2240.5,0.0,2240.5
14,2020-07-17 14:00:00,1436.0,1436.0,0.0
14,2020-12-31 14:00:00,975.5,975.5,0.0
14,2020-07-18 14:00:00,1157.0,0.0,1157.0
14,2020-12-12 14:00:00,1247.0,0.0,1247.0
14,2020-07-31 14:00:00,1512.0,1512.0,0.0
14,2020-05-23 14:00:00,1285.0,0.0,1285.0
14,2020-02-04 14:00:00,2080.0,2080.0,0.0
14,2020-04-03 14:00:00,1062.5,1062.5,0.0
14,2020-10-02 14:00:00,2401.5,2401.5,0.0
14,2020-11-03 14:00:00,2251.0,2251.0,0.0
14,2020-03-08 15:00:00,2254.5,0.0,2254.5
14,2020-10-05 14:00:00,2595.5,2595.5,0.0
14,2020-05-15 14:00:00,1038.0,1038.0,0.0
14,2020-04-07 14:00:00,1261.0,1261.0,0.0
14,2020-02-15 14:00:00,2301.0,0.0,2301.0
14,2020-09-15 14:00:00,2348.0,2348.0,0.0
14,2020-11-02 14:00:00,2224.5,2224.5,0.0
14,2020-06-20 14:00:00,1108.0,0.0,1108.0
14,2020-12-09 14:00:00,1498.0,1498.0,0.0
14,2020-12-30 14:00:00,1024.0,1024.0,0.0
14,2020-06-08 14:00:00,1327.5,1327.5,0.0
14,2020-02-14 14:00:00,2570.5,2570.5,0.0
14,2020-10-14 14:00:00,2744.5,2744.5,0.0
14,2020-04-08 14:00:00,1207.5,1207.5,0.0
14,2020-11-06 14:00:00,2495.5,2495.5,0.0
14,2020-10-01 14:00:00,2674.5,2674.5,0.0
14,2020-11-08 14:00:00,2372.5,0.0,2372.5
14,2020-01-16 14:00:00,2570.5,2570.5,0.0
14,2020-05-05 14:00:00,1211.0,1211.0,0.0
14,2020-01-05 14:00:00,1862.0,0.0,1862.0
14,2020-02-24 14:00:00,2571.0,2571.0,0.0
14,2020-05-31 14:00:00,1010.0,0.0,1010.0
14,2020-02-29 14:00:00,2279.0,0.0,2279.0
14,2020-01-11 14:00:00,2412.5,0.0,2412.5
14,2020-05-08 14:00:00,1168.0,1168.0,0.0
14,2020-05-16 14:00:00,1141.0,0.0,1141.0
14,2020-02-03 14:00:00,2139.0,2139.0,0.0
14,2020-11-04 14:00:00,2253.0,2253.0,0.0
14,2020-06-06 14:00:00,1210.0,0.0,1210.0
14,2020-02-25 14:00:00,2560.5,2560.5,0.0
14,2020-07-29 14:00:00,1638.0,1638.0,0.0
14,2020-06-03 14:00:00,1249.0,1249.0,0.0
14,2020-04-02 14:00:00,1101.0,1101.0,0.0
14,2020-09-17 14:00:00,2487.5,2487.5,0.0
14,2020-04-06 14:00:00,1172.0,1172.0,0.0
14,2020-04-22 14:00:00,1052.0,1052.0,0.0
14,2020-02-01 14:00:00,2128.0,0.0,2128.0
14,2020-11-05 14:00:00,2708.0,2708.0,0.0
14,2020-10-22 14:00:00,2660.0,2660.0,0.0
14,2020-12-10 14:00:00,1512.0,1512.0,0.0
14,2020-03-11 14:00:00,2484.0,2484.0,0.0
14,2020-01-13 14:00:00,2690.0,2690.0,0.0
14,2020-01-08 14:00:00,2487.5,2487.5,0.0
14,2020-11-07 14:00:00,2364.5,0.0,2364.5
14,2020-01-14 14:00:00,2571.0,2571.0,0.0
14,2020-04-23 14:00:00,1080.0,1080.0,0.0
14,2020-06-07 14:00:00,1228.0,0.0,1228.0
14,2020-07-30 14:00:00,1590.0,1590.0,0.0
14,2020-05-06 14:00:00,1176.0,1176.0,0.0
14,2020-01-06 14:00:00,2372.5,2372.5,0.0
14,2020-09-18 14:00:00,2316.5,2316.5,0.0
14,2020-01-12 14:00:00,2128.5,0.0,2128.5
14,2020-04-01 14:00:00,1105.5,1105.5,0.0
14,2020-10-23 14:00:00,2889.5,2889.5,0.0
14,2020-10-20 14:00:00,2659.5,2659.5,0.0
14,2020-09-16 14:00:00,2527.5,2527.5,0.0
14,2020-05-07 14:00:00,1157.5,1157.5,0.0
14,2020-01-07 14:00:00,2487.0,2487.0,0.0
14,2020-10-03 14:00:00,2237.5,0.0,2237.5
14,2020-03-09 14:00:00,2674.0,2674.0,0.0
14,2020-12-11 14:00:00,1543.5,1543.5,0.0
14,2020-04-05 14:00:00,1177.0,0.0,1177.0
14,2020-03-12 14:00:00,2509.5,2509.5,0.0
14,2020-10-25 14:00:00,2135.5,0.0,2135.5
14,2020-07-15 14:00:00,1494.5,1494.5,0.0
14,2020-05-03 14:00:00,1118.5,0.0,1118.5
14,2020-12-13 14:00:00,1210.5,0.0,1210.5
14,2020-04-24 14:00:00,1144.0,1144.0,0.0
14,2020-02-06 14:00:00,2128.0,2128.0,0.0
14,2020-10-27 14:00:00,2556.5,2556.5,0.0
14,2020-06-21 14:00:00,1002.5,0.0,1002.5
14,2020-04-10 14:00:00,1101.0,1101.0,0.0
14,2020-02-16 14:00:00,2145.5,0.0,2145.5
14,2020-01-09 14:00:00,3027.5,3027.5,0.0
14,2020-01-19 14:00:00,2119.0,0.0,2119.0
14,2020-03-29 14:00:00,1129.0,0.0,1129.0
14,2020-05-14 14:00:00,1217.0,1217.0,0.0
14,2020-11-01 14:00:00,2200.0,0.0,2200.0
14,2020-03-07 14:00:00,2319.5,0.0,2319.5
14,2020-09-03 14:00:00,2397.0,2397.0,0.0
14,2020-01-02 14:00:00,1911.0,1911.0,0.0
14,2020-04-04 16:00:00,1143.0,0.0,1143.0
14,2020-12-27 14:00:00,994.0,0.0,994.0
14,2020-10-28 14:00:00,2581.0,2581.0,0.0
14,2020-09-19 14:00:00,1986.0,0.0,1986.0
14,2020-12-08 14:00:00,1564.5,1564.5,0.0
14,2020-01-21 14:00:00,2560.5,2560.5,0.0
14,2020-10-06 14:00:00,2606.0,2606.0,0.0
14,2020-02-22 14:00:00,2250.0,0.0,2250.0
14,2020-11-10 14:00:00,2684.5,2684.5,0.0
14,2020-03-31 14:00:00,1234.5,1234.5,0.0
14,2020-05-13 14:00:00,1169.0,1169.0,0.0
14,2020-02-26 14:00:00,2588.5,2588.5,0.0
14,2020-07-20 14:00:00,1547.0,1547.0,0.0
14,2020-03-28 14:00:00,1143.5,0.0,1143.5
14,2020-06-05 14:00:00,1176.5,1176.5,0.0
14,2020-01-20 14:00:00,2271.0,2271.0,0.0
14,2020-05-12 14:00:00,1111.5,1111.5,0.0
14,2020-07-19 14:00:00,1169.0,0.0,1169.0
14,2020-05-18 14:00:00,1160.5,1160.5,0.0
14,2020-12-28 14:00:00,1080.0,1080.0,0.0
14,2020-07-27 14:00:00,2034.0,2034.0,0.0
14,2020-06-09 14:00:00,1148.0,1148.0,0.0
14,2020-05-04 14:00:00,1158.0,1158.0,0.0
14,2020-10-21 14:00:00,2762.5,2762.5,0.0
14,2020-12-29 14:00:00,1002.5,1002.5,0.0
14,2020-06-19 14:00:00,1154.0,1154.0,0.0
14,2020-04-09 14:00:00,1285.5,1285.5,0.0
14,2020-11-09 14:00:00,2571.0,2571.0,0.0
14,2020-06-01 14:00:00,1097.5,1097.5,0.0
14,2020-05-17 14:00:00,1055.5,0.0,1055.5
14,2020-02-02 14:00:00,1869.5,0.0,1869.5
14,2020-07-16 14:00:00,1591.5,1591.5,0.0
14,2020-02-05 14:00:00,2202.0,2202.0,0.0
14,2020-01-04 14:00:00,1848.0,0.0,1848.0
14,2020-10-13 14:00:00,2450.5,2450.5,0.0
14,2020-10-10 14:00:00,2545.5,0.0,2545.5
14,2020-09-01 14:00:00,2286.0,2286.0,0.0
14,2020-07-22 14:00:00,1480.0,1480.0,0.0
14,2020-01-17 14:00:00,2445.0,2445.0,0.0
14,2020-07-09 14:00:00,1367.0,1367.0,0.0
14,2020-03-13 14:00:00,2260.5,2260.5,0.0
14,2020-04-21 14:00:00,1108.0,1108.0,0.0
14,2020-10-07 14:00:00,2750.5,2750.5,0.0
14,2020-05-30 14:00:00,1217.0,0.0,1217.0
14,2020-02-23 14:00:00,2223.5,0.0,2223.5
14,2020-07-28 14:00:00,1891.5,1891.5,0.0
14,2020-10-15 14:00:00,2744.0,2744.0,0.0
14,2020-01-03 14:00:00,2008.5,2008.5,0.0
14,2020-09-02 14:00:00,2348.0,2348.0,0.0
14,2020-03-30 14:00:00,1239.5,1239.5,0.0
14,2020-05-10 14:00:00,1045.0,0.0,1045.0
14,2020-01-10 14:00:00,2992.5,2992.5,0.0
14,2020-06-18 14:00:00,1187.5,1187.5,0.0
14,2020-10-26 14:00:00,2454.0,2454.0,0.0
14,2020-01-18 14:00:00,2239.0,0.0,2239.0
14,2020-07-08 14:00:00,1447.5,1447.5,0.0
14,2020-10-04 14:00:00,2095.5,0.0,2095.5
15,2020-03-02 15:00:00,2465.5,2465.5,0.0
15,2020-04-22 15:00:00,1038.0,1038.0,0.0
15,2020-06-23 15:00:00,1155.0,1155.0,0.0
15,2020-07-08 15:00:00,1403.5,1403.5,0.0
15,2020-04-18 15:00:00,1031.0,0.0,1031.0
15,2020-12-11 15:00:00,1473.5,1473.5,0.0
15,2020-05-24 15:00:00,1016.5,0.0,1016.5
15,2020-07-05 15:00:00,1125.5,0.0,1125.5
15,2020-06-21 15:00:00,975.5,0.0,975.5
15,2020-10-17 15:00:00,2275.5,0.0,2275.5
15,2020-02-13 15:00:00,2415.5,2415.5,0.0
15,2020-12-13 15:00:00,1185.0,0.0,1185.0
15,2020-04-20 15:00:00,1076.0,1076.0,0.0
15,2020-12-14 15:00:00,1430.0,1430.0,0.0
15,2020-09-20 15:00:00,2052.0,0.0,2052.0
15,2020-03-05 15:00:00,2685.5,2685.5,0.0
15,2020-03-07 15:00:00,2329.5,0.0,2329.5
15,2020-09-18 15:00:00,2305.5,2305.5,0.0
15,2020-07-20 15:00:00,1449.0,1449.0,0.0
15,2020-04-21 15:00:00,1094.0,1094.0,0.0
15,2020-06-22 15:00:00,1173.5,1173.5,0.0
15,2020-05-14 15:00:00,1261.0,1261.0,0.0
15,2020-06-20 15:00:00,1055.5,0.0,1055.5
15,2020-07-06 15:00:00,1328.5,1328.5,0.0
15,2020-09-19 15:00:00,1996.5,0.0,1996.5
15,2020-09-17 15:00:00,2443.5,2443.5,0.0
15,2020-12-16 15:00:00,1480.5,1480.5,0.0
